Sector,Subsector,Primary Property Type - Self Selected,Largest Property Use Type,Property GFA - Self-Reported (m²),Number of Buildings,Electricity Use - Grid Purchase (GJ),Natural Gas Use (GJ),Other_Fuels_GJ,District_Energy_GJ,Has_NaturalGas,Has_Electricity,Total (Location-Based) GHG Emissions (Metric Tons CO2e)
Municipal,Municipality,Ice/Curling Rink,Ice/Curling Rink,2795.2,1,2532.1,2508.0,0.0,0.0,1,1,151.36
Municipal,Municipality,Other - Public Services,Other - Public Services,152.2,1,43.0,108.0,0.0,0.0,1,1,5.86
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,646.6,1,76.4,172.8,0.0,0.0,1,1,9.45
Municipal,Municipality,Other - Public Services,Other - Public Services,248.5,1,125.3,,0.0,0.0,0,1,1.25
Municipal,Municipality,Fire Station,Fire Station,1274.4,1,258.8,385.3,0.0,0.0,1,1,21.95
Municipal,Municipality,Other - Public Services,Other - Public Services,998.7,1,110.4,376.2,0.0,0.0,1,1,20.01
Municipal,Municipality,Office,Office,9569.0,1,2035.7,4079.9,0.0,0.0,1,1,225.4
Municipal,Municipality,Other - Public Services,Other - Public Services,184.1,1,163.3,,0.0,0.0,0,1,1.63
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,606.5,1,76.6,345.3,0.0,0.0,1,1,18.12
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,389.7,1,87.5,173.9,0.0,0.0,1,1,9.61
Municipal,Municipality,Fire Station,Fire Station,1207.7,1,540.0,1286.8,0.0,0.0,1,1,70.07
Municipal,Municipality,Office,Office,4771.5,1,2129.5,366.7,0.0,0.0,1,1,39.72
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,754.8,1,263.2,263.2,0.0,0.0,1,1,15.86
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,1343.0,1,362.9,745.8,0.0,0.0,1,1,41.11
Municipal,Municipality,Office,Office,7432.3,1,2775.0,669.1,0.0,0.0,1,1,61.38
Municipal,Municipality,Wastewater Treatment Plant,Wastewater Treatment Plant,10928.3,1,41219.9,19988.7,0.0,0.0,1,1,1416.75
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,6256.0,1,24593.2,9873.8,0.0,0.0,1,1,742.15
Municipal,Municipality,Indoor Arena,Indoor Arena,5615.0,1,4077.6,4124.9,0.0,0.0,1,1,248.08
Municipal,Municipality,Office,Office,1765.2,1,1377.3,1627.9,0.0,0.0,1,1,95.59
Municipal,Municipality,Library,Library,288.0,1,85.2,140.0,0.0,0.0,1,1,7.89
Municipal,Municipality,Indoor Arena,Indoor Arena,2248.0,1,200.3,636.7,0.0,0.0,1,1,34.0
Municipal,Municipality,Fire Station,Fire Station,6056.0,1,44.9,,0.0,0.0,0,1,0.45
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,740.0,1,89.0,,0.0,0.0,0,1,0.89
Municipal,Municipality,Office,Office,36.0,1,10.3,,0.0,0.0,0,1,0.1
Municipal,Municipality,Office,Office,677.9,1,273.3,150.2,0.0,0.0,1,1,10.28
Municipal,Municipality,Other - Public Services,Other - Public Services,2626.9,1,350.0,984.4,0.0,0.0,1,1,52.97
Municipal,Municipality,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,59.9,1,27.9,151.0,0.0,0.0,1,1,7.86
Municipal,Municipality,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,1905.0,1,146.6,,0.0,0.0,0,1,1.47
Municipal,Municipality,Office,Office,13361.0,1,7401.8,7202.9,0.0,0.0,1,1,436.0
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,296.9,1,32.6,,0.0,0.0,0,1,0.33
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,740.0,1,277.1,792.7,0.0,0.0,1,1,42.61
Municipal,Municipality,Other - Public Services,Other - Public Services,1160.0,1,623.1,1024.1,0.0,0.0,1,1,57.7
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,157.9,1,77.1,399.9,0.0,0.0,1,1,20.87
Municipal,Municipality,Indoor Arena,Indoor Arena,19457.9,1,4836.7,8786.6,0.0,0.0,1,1,489.94
Municipal,Municipality,Office,Office,3715.9,1,1381.6,1812.5,0.0,0.0,1,1,104.9
Municipal,Municipality,Fire Station,Fire Station,474.0,1,121.5,208.6,0.0,0.0,1,1,11.7
Municipal,Municipality,Indoor Arena,Indoor Arena,2452.9,1,1031.4,800.0,0.0,0.0,1,1,50.52
Municipal,Municipality,Fire Station,Fire Station,389.9,1,9.4,278.0,0.0,0.0,1,1,14.06
Municipal,Municipality,Other - Public Services,Other - Public Services,3613.9,1,41.3,1136.2,0.0,0.0,1,1,57.51
Municipal,Municipality,Fire Station,Fire Station,436.9,1,101.4,493.2,0.0,0.0,1,1,25.8
Municipal,Municipality,Fire Station,Fire Station,418.0,1,103.2,345.3,0.0,0.0,1,1,18.39
Municipal,Municipality,Police Station,Police Station,1813.9,1,2932.0,2787.1,0.0,0.0,1,1,169.39
Municipal,Municipality,Fire Station,Fire Station,597.0,1,321.7,884.7,0.0,0.0,1,1,47.68
Municipal,Municipality,Library,Library,2375.0,1,1181.9,3197.5,0.0,0.0,1,1,172.51
Municipal,Municipality,Other - Public Services,Other - Public Services,3927.9,1,1499.1,6392.9,0.0,0.0,1,1,336.27
Municipal,Municipality,Other - Public Services,Other - Public Services,3506.0,1,997.6,4678.3,0.0,0.0,1,1,245.09
Municipal,Municipality,Other - Public Services,Other - Public Services,110.9,1,,369.1,0.0,0.0,1,0,18.55
Municipal,Municipality,Transportation Terminal/Station,Transportation Terminal/Station,194.9,1,296.2,417.2,0.0,0.0,1,1,23.93
Municipal,Municipality,Office,Office,5394.9,1,4043.7,5337.9,0.0,0.0,1,1,308.7
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,1303.0,1,15510.2,3487.1,0.0,0.0,1,1,330.36
Municipal,Municipality,Indoor Arena,Indoor Arena,2676.0,1,1414.3,2118.6,0.0,0.0,1,1,120.61
Municipal,Municipality,Other - Public Services,Other - Public Services,62.0,1,61.9,,0.0,0.0,0,1,0.62
Municipal,Municipality,Wastewater Treatment Plant,Wastewater Treatment Plant,3439.9,1,3065.9,,0.0,0.0,0,1,30.66
Municipal,Municipality,Wastewater Treatment Plant,Wastewater Treatment Plant,2986.0,1,14038.9,19413.3,0.0,0.0,1,1,1116.02
Municipal,Municipality,Ice/Curling Rink,Ice/Curling Rink,6781.6,1,4929.7,3539.6,0.0,0.0,1,1,227.18
Municipal,Municipality,Wastewater Treatment Plant,Wastewater Treatment Plant,184.5,1,631.0,,0.0,0.0,0,1,6.31
Municipal,Municipality,Performing Arts,Community Center and Social Meeting Hall,1131.6,1,186.8,374.9,0.0,0.0,1,1,20.71
Municipal,Municipality,Museum,Other - Entertainment/Public Assembly,1844.0,1,991.9,543.5,0.0,0.0,1,1,37.23
Municipal,Municipality,Library,Other - Entertainment/Public Assembly,692.3,1,44.9,211.8,0.0,0.0,1,1,11.1
Municipal,Municipality,Museum,Other - Entertainment/Public Assembly,371.6,1,182.3,,0.0,0.0,0,1,1.82
Municipal,Municipality,Wastewater Treatment Plant,Wastewater Treatment Plant,137.1,1,515.0,,0.0,0.0,0,1,5.15
Municipal,Municipality,Other,Other - Entertainment/Public Assembly,441.3,1,127.8,,0.0,0.0,0,1,1.28
Municipal,Municipality,Fire Station,Fire Station,1177.1,1,455.6,1176.4,0.0,0.0,1,1,63.67
Municipal,Municipality,Fire Station,Fire Station,1207.0,1,1553.8,810.4,0.0,0.0,1,1,56.26
Municipal,Municipality,Fire Station,Fire Station,458.2,1,299.6,685.9,0.0,0.0,1,1,37.47
Municipal,Municipality,Fire Station,Fire Station,570.5,1,215.0,573.0,0.0,0.0,1,1,30.95
Municipal,Municipality,Wastewater Treatment Plant,Wastewater Treatment Plant,23.2,1,37.2,,0.0,0.0,0,1,0.37
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,92.9,1,2.6,,0.0,0.0,0,1,0.03
Municipal,Municipality,Other - Public Services,Other - Public Services,353.0,1,218.6,,0.0,0.0,0,1,2.19
Municipal,Municipality,Wastewater Treatment Plant,Wastewater Treatment Plant,46.5,1,73.4,,0.0,0.0,0,1,0.73
Municipal,Municipality,Wastewater Treatment Plant,Wastewater Treatment Plant,62.7,1,174.7,,0.0,0.0,0,1,1.75
Municipal,Municipality,Ice/Curling Rink,Other - Recreation,29730.0,1,20724.4,14280.5,0.0,0.0,1,1,924.92
Municipal,Municipality,Ice/Curling Rink,Ice/Curling Rink,4106.8,1,1697.3,1582.4,0.0,0.0,1,1,96.5
Municipal,Municipality,Other - Public Services,Other - Public Services,92.9,1,5.6,44.5,0.0,0.0,1,1,2.29
Municipal,Municipality,Drinking Water Treatment & Distribution,Wastewater Treatment Plant,23.2,1,34.4,,0.0,0.0,0,1,0.34
Municipal,Municipality,Ice/Curling Rink,Ice/Curling Rink,3138.2,1,1665.1,1672.0,0.0,0.0,1,1,100.68
Municipal,Municipality,Office,Office,6967.7,1,3217.8,2662.3,0.0,0.0,1,1,165.97
Municipal,Municipality,Library,Library,6356.6,1,4932.9,6446.0,0.0,0.0,1,1,373.28
Municipal,Municipality,Library,Library,3270.2,1,958.0,1941.5,0.0,0.0,1,1,107.15
Municipal,Municipality,Indoor Arena,Other - Entertainment/Public Assembly,223.0,1,56.0,53.3,0.0,0.0,1,1,3.24
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,603.9,1,224.4,489.1,0.0,0.0,1,1,26.83
Municipal,Municipality,Office,Office,10220.0,1,5897.8,83.0,0.0,4234.0,1,1,253.66
Municipal,Municipality,Office,Office,14307.0,1,1513.8,242.9,0.0,8856.0,1,1,454.11
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,4357.0,1,2260.8,1931.6,0.0,0.0,1,1,119.68
Municipal,Municipality,Indoor Arena,Other - Recreation,1160.9,1,15.0,146.6,0.0,0.0,1,1,7.52
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,41.0,1,110.3,,0.0,0.0,0,1,1.1
Municipal,Municipality,Office,Office,770.9,1,140.7,622.4,0.0,0.0,1,1,32.69
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,41.0,1,58.8,,0.0,0.0,0,1,0.59
Municipal,Municipality,Library,Library,464.0,1,287.7,178.0,0.0,0.0,1,1,11.82
Municipal,Municipality,Office,Office,910.0,1,833.5,,0.0,1263.0,0,1,67.33
Municipal,Municipality,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,2406.9,1,1390.5,2757.0,0.0,0.0,1,1,152.46
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,928.9,1,3682.0,,0.0,0.0,0,1,36.82
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,114.9,1,26.6,,0.0,0.0,0,1,0.27
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,119.9,1,715.2,,0.0,0.0,0,1,7.15
Municipal,Municipality,Office,Office,6043.0,1,1983.6,3479.0,0.0,0.0,1,1,194.68
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,46.0,1,0.0,,0.0,0.0,0,1,0.0
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,117.0,1,51.4,,0.0,0.0,0,1,0.51
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,58.0,1,8.0,,0.0,0.0,0,1,0.08
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,59.9,1,126.8,,0.0,0.0,0,1,1.27
Municipal,Municipality,Office,Office,1012.9,1,660.4,1004.3,0.0,0.0,1,1,57.08
Municipal,Municipality,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,380.0,1,553.8,,0.0,0.0,0,1,5.54
Municipal,Municipality,Office,Office,445.9,1,30.1,279.8,0.0,0.0,1,1,14.36
Municipal,Municipality,Fire Station,Fire Station,2388.0,1,1562.6,1772.0,0.0,0.0,1,1,104.68
Municipal,Municipality,Fire Station,Fire Station,744.0,1,662.7,862.5,0.0,0.0,1,1,49.97
Municipal,Municipality,Fire Station,Fire Station,558.0,1,295.7,599.0,0.0,0.0,1,1,33.06
Municipal,Municipality,Fire Station,Fire Station,771.9,1,308.0,543.0,0.0,0.0,1,1,30.37
Municipal,Municipality,Fire Station,Fire Station,987.7,1,556.2,904.0,0.0,0.0,1,1,50.99
Municipal,Municipality,Fire Station,Fire Station,1270.0,1,856.7,568.9,0.0,0.0,1,1,37.16
Municipal,Municipality,Fire Station,Fire Station,941.9,1,764.0,849.3,0.0,0.0,1,1,50.32
Municipal,Municipality,Fire Station,Fire Station,622.0,1,279.0,419.7,0.0,0.0,1,1,23.88
Municipal,Municipality,Ice/Curling Rink,Ice/Curling Rink,5760.0,1,5819.0,3746.7,0.0,0.0,1,1,246.48
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,11647.0,1,,480.6,0.0,0.0,1,0,24.15
Municipal,Municipality,Library,Library,761.0,1,368.8,296.1,0.0,0.0,1,1,18.57
Municipal,Municipality,Indoor Arena,Other - Entertainment/Public Assembly,221.9,1,134.2,167.1,0.0,0.0,1,1,9.74
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,3612.9,1,1972.3,3833.4,0.0,0.0,1,1,212.37
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,46.0,1,5.5,,0.0,0.0,0,1,0.05
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,114.9,1,208.8,,0.0,0.0,0,1,2.09
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,38.9,1,34.4,,0.0,0.0,0,1,0.34
Municipal,Municipality,Senior Living Community,Other - Public Services,16399.9,1,2899.8,44407.5,0.0,0.0,1,1,2260.71
Municipal,Municipality,Other - Public Services,Other - Public Services,80.0,1,77.2,,0.0,0.0,0,1,0.77
Municipal,Municipality,Wastewater Treatment Plant,Drinking Water Treatment & Distribution,84.9,1,51.0,,0.0,0.0,0,1,0.51
Municipal,Municipality,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,96.0,1,116.8,,0.0,0.0,0,1,1.17
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,1328.0,1,685.7,1066.2,0.0,0.0,1,1,60.44
Municipal,Municipality,Library,Library,669.0,1,341.9,366.4,0.0,0.0,1,1,21.83
Municipal,Municipality,Office,Office,371.0,1,499.6,112.5,0.0,0.0,1,1,10.65
Municipal,Municipality,Wastewater Treatment Plant,Drinking Water Treatment & Distribution,39.9,1,140.3,,0.0,0.0,0,1,1.4
Municipal,Municipality,Other - Public Services,Other - Public Services,2266.9,1,449.4,0.0,0.0,0.0,1,1,4.49
Municipal,Municipality,Wastewater Treatment Plant,Drinking Water Treatment & Distribution,4180.6,8,20720.8,1407.7,0.0,0.0,1,1,277.96
Municipal,Municipality,Wastewater Treatment Plant,Drinking Water Treatment & Distribution,9019.0,10,60083.8,8813.7,0.0,0.0,1,1,1043.8
Municipal,Municipality,Community Center and Social Meeting Hall,Other - Entertainment/Public Assembly,742.9,1,351.0,380.0,0.0,0.0,1,1,22.61
Municipal,Municipality,Other - Public Services,Other - Public Services,519.0,1,412.7,772.4,0.0,0.0,1,1,42.94
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,130.0,1,276.3,85.2,0.0,0.0,1,1,7.05
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,566.0,1,954.1,0.0,0.0,0.0,1,1,9.54
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,362.0,1,258.7,276.2,0.0,0.0,1,1,16.47
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,974.9,1,663.0,808.8,0.0,0.0,1,1,47.28
Municipal,Municipality,Parking,Parking,15858.9,1,722.5,499.7,0.0,0.0,1,1,32.34
Municipal,Municipality,Parking,Parking,12782.9,1,687.9,,0.0,0.0,0,1,6.88
Municipal,Municipality,Wastewater Treatment Plant,Drinking Water Treatment & Distribution,39.9,1,30.8,,0.0,0.0,0,1,0.31
Municipal,Municipality,Police Station,Police Station,1123.9,1,898.1,662.6,0.0,0.0,1,1,42.28
Municipal,Municipality,Police Station,Police Station,8174.9,1,3332.2,2804.6,0.0,0.0,1,1,174.27
Municipal,Municipality,Wastewater Treatment Plant,Drinking Water Treatment & Distribution,43.9,1,475.1,,0.0,0.0,0,1,4.75
Municipal,Municipality,Office,Office,1495.0,1,522.4,498.5,0.0,0.0,1,1,30.27
Municipal,Municipality,Other - Public Services,Other - Public Services,3132.0,1,637.9,1612.3,0.0,0.0,1,1,87.41
Municipal,Municipality,Wastewater Treatment Plant,Drinking Water Treatment & Distribution,43.9,1,295.2,,0.0,0.0,0,1,2.95
Municipal,Municipality,Wastewater Treatment Plant,Drinking Water Treatment & Distribution,41.0,1,28.0,,0.0,0.0,0,1,0.28
Municipal,Municipality,Office,Office,1466.9,1,555.3,761.4,0.0,0.0,1,1,43.82
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,278.0,1,331.7,740.1,0.0,0.0,1,1,40.51
Municipal,Municipality,Wastewater Treatment Plant,Drinking Water Treatment & Distribution,41.0,1,110.1,,0.0,0.0,0,1,1.1
Municipal,Municipality,Library,Library,1315.0,1,649.8,379.0,0.0,0.0,1,1,25.54
Municipal,Municipality,Ice/Curling Rink,Ice/Curling Rink,4142.9,1,2006.0,1600.3,0.0,0.0,1,1,100.48
Municipal,Municipality,Library,Library,380.0,1,121.8,145.7,0.0,0.0,1,1,8.54
Municipal,Municipality,Wastewater Treatment Plant,Drinking Water Treatment & Distribution,29.9,1,10.6,,0.0,0.0,0,1,0.11
Municipal,Municipality,Ice/Curling Rink,Ice/Curling Rink,7580.0,1,6004.6,7553.7,0.0,0.0,1,1,439.66
Municipal,Municipality,Library,Library,871.0,1,347.2,373.5,0.0,0.0,1,1,22.24
Municipal,Municipality,Wastewater Treatment Plant,Drinking Water Treatment & Distribution,37.0,1,37.3,,0.0,0.0,0,1,0.37
Municipal,Municipality,Wastewater Treatment Plant,Drinking Water Treatment & Distribution,59.0,1,927.5,,0.0,0.0,0,1,9.28
Municipal,Municipality,Other - Public Services,Other - Public Services,1457.9,1,662.3,326.2,0.0,0.0,1,1,23.02
Municipal,Municipality,Other - Public Services,Other - Public Services,739.0,1,232.8,519.0,0.0,0.0,1,1,28.41
Municipal,Municipality,Other - Public Services,Other - Public Services,12235.0,1,4657.2,11980.2,0.0,0.0,1,1,648.64
Municipal,Municipality,Wastewater Treatment Plant,Drinking Water Treatment & Distribution,46.0,1,63.6,,0.0,0.0,0,1,0.64
Municipal,Municipality,Other - Public Services,Other - Public Services,212.9,1,152.9,,0.0,0.0,0,1,1.53
Municipal,Municipality,Wastewater Treatment Plant,Drinking Water Treatment & Distribution,34.9,1,79.8,,0.0,0.0,0,1,0.8
Municipal,Municipality,Wastewater Treatment Plant,Drinking Water Treatment & Distribution,25.9,1,85.6,,0.0,0.0,0,1,0.86
Municipal,Municipality,Ice/Curling Rink,Ice/Curling Rink,29740.0,1,19538.8,42196.4,0.0,0.0,1,1,2315.99
Municipal,Municipality,Other - Recreation,Heated Swimming Pool,16377.0,1,10958.3,33916.8,0.0,32787.0,1,1,3724.35
Municipal,Municipality,Indoor Arena,Other - Entertainment/Public Assembly,928.9,1,107.4,601.8,0.0,0.0,1,1,31.32
Municipal,Municipality,Indoor Arena,Other - Entertainment/Public Assembly,928.9,1,482.5,1151.9,0.0,0.0,1,1,62.71
Municipal,Municipality,Other - Public Services,Other - Public Services,92.0,1,3.3,,0.0,0.0,0,1,0.03
Municipal,Municipality,Police Station,Police Station,30144.0,1,13786.2,,0.0,22305.0,0,1,1136.77
Municipal,Municipality,Other - Recreation,Heated Swimming Pool,1207.0,1,589.8,314.2,0.0,0.0,1,1,21.69
Municipal,Municipality,Wastewater Treatment Plant,Drinking Water Treatment & Distribution,38.0,1,148.8,,0.0,0.0,0,1,1.49
Municipal,Municipality,Other - Public Services,Other - Public Services,1095.3,1,113.2,1250.6,0.0,0.0,1,1,63.98
Municipal,Municipality,Office,Office,2229.3,1,1052.1,882.8,0.0,0.0,1,1,54.88
Municipal,Municipality,Ice/Curling Rink,Ice/Curling Rink,2650.4,1,1409.1,883.7,0.0,0.0,1,1,58.5
Municipal,Municipality,Indoor Arena,Fitness Center/Health Club/Gym,1259.7,1,922.9,1053.5,0.0,0.0,1,1,62.18
Municipal,Municipality,Ice/Curling Rink,Ice/Curling Rink,12396.5,1,7651.3,9308.6,0.0,0.0,1,1,544.32
Municipal,Municipality,Community Center and Social Meeting Hall,Community Center and Social Meeting Hall,695.5,1,509.6,581.7,0.0,0.0,1,1,34.33
Municipal,Municipality,Indoor Arena,Other - Recreation,6109.0,1,1986.5,2184.1,0.0,0.0,1,1,129.63
Municipal,Municipality,Office,Office,799.0,1,395.5,1172.4,0.0,0.0,1,1,62.87
Municipal,Municipality,Other - Public Services,Other - Public Services,1859.7,1,921.9,1755.2,0.0,0.0,1,1,97.43
Municipal,Municipality,Other - Public Services,Other - Public Services,600.2,1,200.0,561.1,0.0,0.0,1,1,30.2
Municipal,Municipality,Fire Station,Fire Station,1799.4,1,668.8,933.1,0.0,0.0,1,1,53.58
Municipal,Municipality,Fire Station,Fire Station,545.2,1,150.8,512.6,0.0,0.0,1,1,27.27
Municipal,Municipality,Heated Swimming Pool,Other - Public Services,238.5,1,1.9,0.7,0.0,0.0,1,1,0.05
Municipal,Municipality,Other - Public Services,Other - Entertainment/Public Assembly,2341.2,1,371.0,550.8,0.0,0.0,1,1,31.39
Municipal,Municipality,Office,Office,178.4,1,34.0,89.7,0.0,0.0,1,1,4.85
Municipal,Municipality,Other - Public Services,Other - Public Services,680.1,1,96.7,255.4,0.0,0.0,1,1,13.8
Municipal,Municipality,Other - Public Services,Other - Public Services,1070.2,1,164.8,922.7,0.0,0.0,1,1,48.02
Municipal,Municipality,Office,Office,485.4,1,41.1,32.3,0.0,0.0,1,1,2.03
Municipal,Municipality,Heated Swimming Pool,Heated Swimming Pool,1500.8,1,1895.4,5636.8,0.0,0.0,1,1,302.24
Municipal,Municipality,Museum,Museum,2506.2,1,778.7,459.8,0.0,0.0,1,1,30.9
